group;ID;video_file;sub_stack;Slice;Median;seqID;time;m.center;filteredsignal;filt_med;peak;phase;Intensity;Distance;Slope;type;NF;Call.duration;breathidx
3;10;519;122-541;5128;16006;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1709333333;1027040476;797402749;1577636227;7;1;0.914;0.3;-2.516909091;bc;n;;1
3;10;519;122-541;5137;15092;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1712333333;113040476;115709068;1509466859;16;2;0.344;0.233333333;1.803571429;bc;y;;1
3;10;519;122-541;5144;15436;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1714666667;457040476;412377405;1539133693;23;3;0.123;0.7;0.309841897;bc;y;;1
3;10;519;122-541;5165;15559;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1721666667;580040476;583249376;155622089;44;1;0.59;0.4;-1.532142857;c;n;8;2
3;10;519;122-541;5177;14969;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1725666667;-9959524;5149831;1498410935;56;2;0.557;0.233333333;2.872142857;c;n;8;2
3;10;519;122-541;5184;15526;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1728;547040476;513460272;154924198;63;3;0.442;0.6;-1.093052632;c;n;8;2
3;10;519;122-541;5202;15084;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1734;105040476;42171462;1502113099;81;1;0.592;0.333333333;-1.925454545;ac;n;;3
3;10;519;122-541;5212;14492;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1737333333;-486959524;-493613492;1448534603;91;2;0.502;0.233333333;2.475;ac;n;;3
3;10;519;122-541;5219;14994;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1739666667;15040476;-55582567;1492337696;98;3;0.033;1.033333333;0.129556452;ac;y;;3
3;10;519;122-541;5250;15027;IR_2019-06-19-0519-5001-10000-122-541.xlsx;175;48040476;22398755;1500135828;129;1;0.527;0.333333333;-1.400181818;n;y;;4
3;10;519;122-541;5260;145;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1753333333;-478959524;-473774946;1450518458;139;2;0.625;0.5;1.300897059;n;n;;4
3;10;519;122-541;5275;15125;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1758333333;146040476;132689328;1511164885;154;3;0.082;0.633333333;-0.016353383;n;n;;4
3;10;519;122-541;5294;15207;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1764666667;228040476;143773423;1512273295;173;1;0.616;0.433333333;-1.283736264;n;n;;5
3;10;519;122-541;5307;14591;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1769;-387959524;-353595339;1462536419;186;2;0.633;0.3;2.283636364;n;n;;5
3;10;519;122-541;5316;15224;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1772;245040476;209984018;1518894354;195;3;0.025;0.833333333;-0.035733333;n;y;;5
3;10;519;122-541;5341;15199;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1780333333;220040476;228652857;1520761238;220;1;0.732;0.433333333;-1.964307692;n;y;;6
3;10;519;122-541;5354;14467;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1784666667;-511959524;-550051757;1442890777;233;2;0.494;0.433333333;1.413230769;n;n;;6
3;10;519;122-541;5367;14961;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1789;-17959524;3039691;1498199921;246;3;0.09;1;0.037270161;n;y;;6
3;10;519;122-541;5397;15051;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1799;72040476;36967976;150159275;276;1;0.725;0.4;-1.732252747;bc;y;;7
3;10;519;122-541;5409;14326;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1803;-652959524;-65588895;1432307057;288;2;0.561;0.266666667;2.637;bc;y;;7
3;10;519;122-541;5417;14887;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1805666667;-91959524;-97353612;1488160591;296;3;0.008;0.766666667;0.025513043;bc;y;;7
3;10;519;122-541;5440;14879;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1813333333;-99959524;-98499861;1488045966;319;1;0.553;0.366666667;-1.761083916;c;y;2;8
3;10;519;122-541;5451;14326;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1817;-652959524;-693003056;1428595647;330;2;0.528;0.266666667;2.6985;c;n;2;8
3;10;519;122-541;5459;14854;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1819666667;-124959524;-126214092;1485274543;338;3;0.288;0.733333333;0.343043478;c;n;2;8
3;10;519;122-541;5481;15142;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1827;163040476;95563713;1507452324;360;1;0.617;0.466666667;-1.298357143;ac;n;;9
3;10;519;122-541;5495;14525;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1831666667;-453959524;-426639632;1455231989;374;2;0.535;0.233333333;2.475714286;ac;n;;9
3;10;519;122-541;5502;1506;IR_2019-06-19-0519-5001-10000-122-541.xlsx;1834;81040476;1835084;1499731036;381;3;NA;NA;NA;ac;n;;9
3;11;528;IR_2019-06-19_0528_out.csv;505;1592434683;IR_2019-06-19_0528_out.csv 23;1683333333;-1295242791;-1104123276;1611546634;6;2;0.949595027;0.266666667;2.815858625;c;n;1;1
3;11;528;IR_2019-06-19_0528_out.csv;513;1687394185;IR_2019-06-19_0528_out.csv 23;171;-345647764;-618117627;1660147199;14;3;0.007935534;0.233333333;2.273886546;c;n;1;1
3;11;528;IR_2019-06-19_0528_out.csv;520;1686600632;IR_2019-06-19_0528_out.csv 23;1733333333;-353583298;-330348828;1688924079;21;1;0.709258653;0.4;-1.952710708;ac;n;;2
3;11;528;IR_2019-06-19_0528_out.csv;532;1615674766;IR_2019-06-19_0528_out.csv 23;1773333333;-1062841951;-1132284699;1608730492;33;2;1.75825076;0.6;2.103216941;ac;n;;2
3;11;528;IR_2019-06-19_0528_out.csv;550;1791499842;IR_2019-06-19_0528_out.csv 23;1833333333;695408808;369027424;1758861704;51;3;0.03920398;0.133333333;-1.060318112;ac;n;;2
3;11;528;IR_2019-06-19_0528_out.csv;554;1787579444;IR_2019-06-19_0528_out.csv 23;1846666667;656204828;255480562;1747507018;55;1;1.105072473;0.133333333;-7.678270464;n;n;;3
3;11;528;IR_2019-06-19_0528_out.csv;558;1677072197;IR_2019-06-19_0528_out.csv 23;186;-448867645;-377646165;1684194345;59;2;0.948077253;0.133333333;9.359066296;n;n;;3
3;11;528;IR_2019-06-19_0528_out.csv;562;1771879922;IR_2019-06-19_0528_out.csv 23;1873333333;499209608;240739946;1746032956;63;3;0.322742552;0.133333333;-2.715903461;n;n;;3
3;11;528;IR_2019-06-19_0528_out.csv;565;1685807004;IR_2019-06-19_0528_out.csv 24;1883333333;-94188891;-120142915;1683211602;5;1;0.533431671;0.3;-1.919251352;n;n;;1
3;11;528;IR_2019-06-19_0528_out.csv;566;1739605667;IR_2019-06-19_0528_out.csv 23;1886666667;176467056;174840168;1739442978;67;1;0.514180028;0.233333333;-2.037682285;n;n;;4
3;11;528;IR_2019-06-19_0528_out.csv;573;1688187664;IR_2019-06-19_0528_out.csv 23;191;-337712972;-352695526;1686689409;74;2;0.600889107;0.5;1.326002416;n;n;;4
3;11;528;IR_2019-06-19_0528_out.csv;574;1632463837;IR_2019-06-19_0528_out.csv 24;1913333333;-627620563;-660604139;1629165479;14;2;0.660323158;0.4;1.877491748;n;n;;1
3;11;528;IR_2019-06-19_0528_out.csv;586;1698496153;IR_2019-06-19_0528_out.csv 24;1953333333;32702596;-14196126;1693806281;26;3;0.055455489;0.833333333;0.180480323;n;n;;1
3;11;528;IR_2019-06-19_0528_out.csv;588;1748276575;IR_2019-06-19_0528_out.csv 23;196;263176135;17829292;1739788254;89;3;0.047258808;0.8;0.328537653;n;n;;4
3;11;528;IR_2019-06-19_0528_out.csv;611;1704041702;IR_2019-06-19_0528_out.csv 24;2036666667;88158084;122086085;1707434502;51;1;0.476512729;0.333333333;-1.954119722;n;n;;2
3;11;528;IR_2019-06-19_0528_out.csv;612;1753002456;IR_2019-06-19_0528_out.csv 23;204;310434943;254363378;1747395299;113;1;0.926308382;0.466666667;-1.999233055;n;n;;5
3;11;528;IR_2019-06-19_0528_out.csv;621;1656390429;IR_2019-06-19_0528_out.csv 24;207;-388354644;-432126432;165201325;61;2;0.595224313;0.833333333;0.785432351;n;n;;2
3;11;528;IR_2019-06-19_0528_out.csv;626;1660371618;IR_2019-06-19_0528_out.csv 23;2086666667;-61587344;-586313337;1663327628;127;2;0.689752476;0.266666667;3.154585845;n;n;;5
3;11;528;IR_2019-06-19_0528_out.csv;634;1729346865;IR_2019-06-19_0528_out.csv 23;2113333333;73879036;98171231;1731776085;135;3;0.275918307;1.1;0.37121012;n;n;;5
3;11;528;IR_2019-06-19_0528_out.csv;646;171591286;IR_2019-06-19_0528_out.csv 24;2153333333;206869668;187831367;171400903;86;3;0.031628483;0.633333333;0.063848545;n;n;;2
3;11;528;IR_2019-06-19_0528_out.csv;665;1719075708;IR_2019-06-19_0528_out.csv 24;2216666667;238498152;223471384;1717573032;105;1;0.45182037;0.4;-1.229460403;n;n;;3
3;11;528;IR_2019-06-19_0528_out.csv;667;1756938696;IR_2019-06-19_0528_out.csv 23;2223333333;349797343;43334184;1765293146;168;1;0.727191696;0.266666667;-3.223307568;n;n;;6
3;11;528;IR_2019-06-19_0528_out.csv;675;1684219526;IR_2019-06-19_0528_out.csv 23;225;-377394353;-208590886;1701099873;176;2;0.727191696;0.266666667;2.677021317;n;n;;6
3;11;528;IR_2019-06-19_0528_out.csv;677;1673893671;IR_2019-06-19_0528_out.csv 24;2256666667;-213322218;-212466752;1673979218;117;2;0.459725656;0.3;1.711011382;n;n;;3
3;11;528;IR_2019-06-19_0528_out.csv;683;1756938696;IR_2019-06-19_0528_out.csv 23;2276666667;349797343;317350892;1753694051;184;3;0.306407485;0.433333333;1.079311491;n;n;;6
3;11;528;IR_2019-06-19_0528_out.csv;686;1719866237;IR_2019-06-19_0528_out.csv 24;2286666667;246403438;228560343;1718081928;126;3;0.039515433;0.366666667;0.282593914;n;n;;3
3;11;528;IR_2019-06-19_0528_out.csv;696;1787579444;IR_2019-06-19_0528_out.csv 23;232;656204828;647896956;1786748657;197;1;0.970117872;0.366666667;-2.864450921;n;n;;7
3;11;528;IR_2019-06-19_0528_out.csv;697;172381778;IR_2019-06-19_0528_out.csv 24;2323333333;285918871;323884418;1727614335;137;1;0.55489399;0.4;-1.693538497;n;n;;4
3;11;528;IR_2019-06-19_0528_out.csv;707;1690567657;IR_2019-06-19_0528_out.csv 23;2356666667;-313913044;-316955516;169026341;208;2;0.954431268;0.533333333;1.642879455;n;n;;7
3;11;528;IR_2019-06-19_0528_out.csv;709;1668328381;IR_2019-06-19_0528_out.csv 24;2363333333;-268975119;-285977139;1666628179;149;2;0.325448782;0.233333333;1.941749519;n;n;;4
3;11;528;IR_2019-06-19_0528_out.csv;716;170087326;IR_2019-06-19_0528_out.csv 24;2386666667;56473663;5950381;1701176274;156;3;NA;NA;NA;n;n;;4
3;11;528;IR_2019-06-19_0528_out.csv;723;1786010784;IR_2019-06-19_0528_out.csv 23;241;640518224;486771603;1770636122;224;3;NA;NA;NA;n;n;;7
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;983;1431193059;IR_2019-06-20_0581-0001-5000_out.csv 26;3276666667;-127815355;-164949277;1427479666;4;2;0.473184385;0.366666667;1.37746824;n;n;;1
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;994;1478511497;IR_2019-06-20_0581-0001-5000_out.csv 26;3313333333;34536903;313961788;1475370773;15;3;0.040685565;0.833333333;-0.010029357;n;n;;1
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;1019;1474442941;IR_2019-06-20_0581-0001-5000_out.csv 26;3396666667;304683465;30328868;1474303462;40;1;0.686521818;0.433333333;-2.428211498;n;n;;2
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;1032;1405790759;IR_2019-06-20_0581-0001-5000_out.csv 26;344;-381838353;-605917211;1383382873;53;2;0.368487645;0.566666667;0.835255156;n;n;;2
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;1049;1442639523;IR_2019-06-20_0581-0001-5000_out.csv 26;3496666667;-13350709;25372411;1446511835;70;3;0.073500905;0.166666667;0.272947481;n;n;;2
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;1054;1449989614;IR_2019-06-20_0581-0001-5000_out.csv 26;3513333333;60150196;49974632;1448972057;75;1;0.977172715;0.133333333;-6.81892678;n;n;;3
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;1058;1352272342;IR_2019-06-20_0581-0001-5000_out.csv 26;3526666667;-917022519;-159497887;1428024805;79;2;1.04245214;0.2;3.429424523;n;n;;3
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;1064;1456517556;IR_2019-06-20_0581-0001-5000_out.csv 26;3546666667;125429621;168545485;1460829143;85;3;0.040773544;0.133333333;0.733659458;n;n;;3
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;1068;1460594911;IR_2019-06-20_0581-0001-5000_out.csv 26;356;166203164;185013314;1462475926;89;1;0.392257347;0.133333333;-4.560006036;n;n;;4
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;1072;1421369176;IR_2019-06-20_0581-0001-5000_out.csv 26;3573333333;-226054183;-77273031;1436247291;93;2;NA;NA;NA;n;n;;4
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;1131;1483391136;IR_2019-06-20_0581-0001-5000_out.csv 25;377;187571077;211904349;1485824463;12;1;0.489260419;0.133333333;-5.286572262;n;n;;1
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;1135;1434465094;IR_2019-06-20_0581-0001-5000_out.csv 25;3783333333;-301689342;-312464181;143338761;16;2;0.716598956;0.133333333;8.66446296;n;n;;1
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;1139;1506124989;IR_2019-06-20_0581-0001-5000_out.csv 25;3796666667;414909614;115217512;1476155779;20;3;0.357526;0.266666667;-0.808715009;n;n;;1
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;1147;1470372389;IR_2019-06-20_0581-0001-5000_out.csv 25;3823333333;57383614;93131206;1473947148;28;1;0.637609803;0.5;-1.58498207;n;n;;2
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;1162;1406611409;IR_2019-06-20_0581-0001-5000_out.csv 25;3873333333;-580226188;-642649062;1400369122;43;2;0.849060951;0.5;2.096902889;n;n;;2
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;1177;1491517504;IR_2019-06-20_0581-0001-5000_out.csv 25;3923333333;268834763;254385637;1490072592;58;3;0.048748677;1;-0.228721254;n;n;;2
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;1207;1486642636;IR_2019-06-20_0581-0001-5000_out.csv 25;4023333333;220086086;-164976949;1448136333;88;1;1.558756277;0.233333333;-4.200295608;n;n;;3
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;1214;1330767009;IR_2019-06-20_0581-0001-5000_out.csv 25;4046666667;-1338670192;-819300159;1382704012;95;2;1.020622293;0.166666667;7.387201454;n;n;;3
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;1219;1432829238;IR_2019-06-20_0581-0001-5000_out.csv 25;4063333333;-318047899;-26384552;1438249476;100;3;0.057280448;0.133333333;-0.41713289;n;n;;3
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;1223;1427101193;IR_2019-06-20_0581-0001-5000_out.csv 25;4076666667;-375328347;-264044661;1438229562;104;1;0.385629828;0.266666667;-2.536692632;n;n;;4
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;1231;138853821;IR_2019-06-20_0581-0001-5000_out.csv 25;4103333333;-760958175;-94703546;1369930482;112;2;0.891597349;0.3;4.152911306;n;n;;4
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;1240;1477697945;IR_2019-06-20_0581-0001-5000_out.csv 25;4133333333;130639174;9558016;1474192044;121;3;NA;NA;NA;n;n;;4
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;2021;1551407487;IR_2019-06-20_0581-0001-5000_out.csv 27;6736666667;428528553;443726949;1552927326;42;1;1.456167278;0.266666667;-4.413604793;n;n;;1
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;2029;1405790759;IR_2019-06-20_0581-0001-5000_out.csv 27;6763333333;-1027638725;-444814177;1464073214;50;2;1.197711098;0.2;4.164034986;n;n;;1
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;2035;1525561869;IR_2019-06-20_0581-0001-5000_out.csv 27;6783333333;170072373;-0,00665;1508547983;56;3;0.259259296;1.2;-0.094859814;n;n;;1
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;2071;1499635939;IR_2019-06-20_0581-0001-5000_out.csv 27;6903333333;-89186923;-100056674;1498548964;92;1;1.094530719;0.233333333;-5.814345927;n;n;;2
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;2078;1390182867;IR_2019-06-20_0581-0001-5000_out.csv 27;6926666667;-1183717642;-886094071;1419945224;99;2;0.164285418;0.033333333;4.928562548;n;n;;2
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;2079;1406611409;IR_2019-06-20_0581-0001-5000_out.csv 27;693;-1019432223;-799581461;1428596485;100;3;0.156063365;0.133333333;-0.667723774;n;n;;2
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;2083;1391005072;IR_2019-06-20_0581-0001-5000_out.csv 27;6943333333;-1175495589;-703660941;1438188537;104;1;0.090487757;0.1;-1.083839989;n;n;;3
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;2086;1381956297;IR_2019-06-20_0581-0001-5000_out.csv 27;6953333333;-1265983345;-941526942;1414401937;107;2;1.063116132;0.166666667;9.655799661;n;n;;3
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;2091;148826791;IR_2019-06-20_0581-0001-5000_out.csv 27;697;-202867214;-176108493;1490943782;112;3;NA;NA;NA;n;n;;3
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;4292;120053279;IR_2019-06-20_0581-0001-5000_out.csv 30;1430666667;-1989162074;-1151610889;1284287909;3;2;1.698924777;0.233333333;4.990572354;n;n;;1
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;4298;1329938753;IR_2019-06-20_0581-0001-5000_out.csv 29;1432666667;-672415644;-640378585;1333142459;9;2;1.176015553;0.266666667;4.431985728;n;n;;1
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;4299;1370425268;IR_2019-06-20_0581-0001-5000_out.csv 30;1433;-290237298;-228616063;1376587391;10;3;0.452079109;1.366666667;0.332397997;n;n;;1
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;4306;1447540308;IR_2019-06-20_0581-0001-5000_out.csv 29;1435333333;503599909;32296892;142947721;17;3;0.269903169;0.9;-0.281283348;n;n;;1
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;4333;1420549992;IR_2019-06-20_0581-0001-5000_out.csv 29;1444333333;23369674;225853376;1419765655;44;1;0.724089151;0.733333333;-1.048017781;n;n;;2
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;4340;1415633179;IR_2019-06-20_0581-0001-5000_out.csv 30;1446666667;161841811;267620592;1426211057;51;1;0.691451908;0.533333333;-1.517645883;n;n;;2
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;4355;1348141076;IR_2019-06-20_0581-0001-5000_out.csv 29;1451666667;-490392411;-508711764;1346309141;66;2;0.592909011;0.333333333;2.3804736;n;n;;2
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;4356;1346487988;IR_2019-06-20_0581-0001-5000_out.csv 30;1452;-529610097;-668131024;1332635895;67;2;0.371142807;0.233333333;3.421522295;n;n;;2
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;4363;1383602268;IR_2019-06-20_0581-0001-5000_out.csv 30;1454333333;-15846729;-70627056;1392386292;74;3;0.639380399;0.733333333;0.925169197;n;n;;2
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;4365;1407431978;IR_2019-06-20_0581-0001-5000_out.csv 29;1455;1025166;174585979;1414638915;76;3;0.106599734;0.8;-0.089221566;n;n;;2
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;4385;1447540308;IR_2019-06-20_0581-0001-5000_out.csv 30;1461666667;48091311;370738768;1436522874;96;1;0.705239026;0.266666667;-2.22703946;n;n;;3
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;4389;1418091951;IR_2019-06-20_0581-0001-5000_out.csv 29;1463;209116334;142843089;1411464626;100;1;0.328440397;0.266666667;-1.178489021;n;n;;3
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;4393;1377016406;IR_2019-06-20_0581-0001-5000_out.csv 30;1464333333;-224325916;-154431872;138400581;104;2;0.566308004;0.366666667;1.325237702;n;n;;3
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;4397;1385247911;IR_2019-06-20_0581-0001-5000_out.csv 29;1465666667;-119324063;-120462906;1385134027;108;2;0.131533192;0.233333333;0.751742671;n;n;;3
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;4404;139840123;IR_2019-06-20_0581-0001-5000_out.csv 29;1468;12209129;15333329;139871365;115;3;NA;NA;NA;n;n;;3
1;1;581;IR_2019-06-20_0581-0001-5000_out.csv;4404;1433647206;IR_2019-06-20_0581-0001-5000_out.csv 30;1468;341982088;24929116;1424378113;115;3;NA;NA;NA;n;n;;3
1;7;583;IR_2019-06-20_0583-5001-10000_out.csv;1772;1603662051;IR_2019-06-20_0583-5001-10000_out.csv 34;5906666667;80637933;497644155;1572788533;12;1;1.389917902;0.3;-4.261216665;n;n;;1
1;7;583;IR_2019-06-20_0583-5001-10000_out.csv;1781;1464670261;IR_2019-06-20_0583-5001-10000_out.csv 34;5936666667;-583538572;-516822193;1471341899;21;2;1.181290063;0.333333333;3.880165088;n;n;;1
1;7;583;IR_2019-06-20_0583-5001-10000_out.csv;1791;1582799267;IR_2019-06-20_0583-5001-10000_out.csv 34;597;597751492;532506209;1576274739;31;3;0.556197018;1.066666667;-0.659856303;n;n;;1
1;7;583;IR_2019-06-20_0583-5001-10000_out.csv;1823;1527179565;IR_2019-06-20_0583-5001-10000_out.csv 34;6076666667;41554474;51875385;1528211656;63;1;1.246722239;0.466666667;-2.862736608;n;n;;2
1;7;583;IR_2019-06-20_0583-5001-10000_out.csv;1837;1402507341;IR_2019-06-20_0583-5001-10000_out.csv 34;6123333333;-1205167765;-1160170245;1407007093;77;2;1.601825286;0.6;2.638735391;n;n;;2
1;7;583;IR_2019-06-20_0583-5001-10000_out.csv;1855;156268987;IR_2019-06-20_0583-5001-10000_out.csv 34;6183333333;396657521;335303775;1556554495;95;3;0.104629061;0.733333333;0.143224216;n;n;;2
1;7;583;IR_2019-06-20_0583-5001-10000_out.csv;1877;1573152776;IR_2019-06-20_0583-5001-10000_out.csv 34;6256666667;501286582;285177414;1551541859;117;1;1.23979517;0.333333333;-3.898368542;n;n;;3
1;7;583;IR_2019-06-20_0583-5001-10000_out.csv;1887;1449173259;IR_2019-06-20_0583-5001-10000_out.csv 34;629;-738508588;-937059115;1429318206;127;2;1.038469281;0.266666667;5.337548731;n;n;;3
1;7;583;IR_2019-06-20_0583-5001-10000_out.csv;1895;1553020187;IR_2019-06-20_0583-5001-10000_out.csv 34;6316666667;299960693;215009602;1544525078;135;3;0.57050779;0.4;1.732174366;n;n;;3
1;7;583;IR_2019-06-20_0583-5001-10000_out.csv;1907;1610070966;IR_2019-06-20_0583-5001-10000_out.csv 34;6356666667;870468483;544882287;1577512347;147;1;1.454007055;0.166666667;-9.164564454;n;n;;4
1;7;583;IR_2019-06-20_0583-5001-10000_out.csv;1912;1464670261;IR_2019-06-20_0583-5001-10000_out.csv 34;6373333333;-583538572;-406884983;148233562;152;2;NA;NA;NA;n;n;;4
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;2966;1499635939;IR_2019-06-20_0583-0001-5000_out.csv 32;9886666667;-19895501;-331988914;1486332549;17;1;0.905630692;0.3;-3.372184478;n;n;;1
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;2975;140907287;IR_2019-06-20_0583-0001-5000_out.csv 32;9916666667;-1104585702;-1131064379;1406425002;26;2;1.399149828;0.366666667;4.730728066;n;n;;1
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;2986;1548987853;IR_2019-06-20_0583-0001-5000_out.csv 32;9953333333;294564126;340187062;1553550146;36;3;0.008067003;0.566666667;-0.291296803;n;n;;1
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3003;1548181152;IR_2019-06-20_0583-0001-5000_out.csv 32;1001;286497123;194556302;153898707;53;1;0.78623113;0.3;-2.78918534;n;n;;2
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3012;1469558039;IR_2019-06-20_0583-0001-5000_out.csv 32;1004;-499734007;-433357532;1476195687;62;2;0.818494473;0.266666667;3.115724125;n;n;;2
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3020;1551407487;IR_2019-06-20_0583-0001-5000_out.csv 32;1006666667;318760466;236621591;1543193599;70;3;0.024189343;0.633333333;0.181787342;n;n;;2
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3039;1553826421;IR_2019-06-20_0583-0001-5000_out.csv 32;1013;34294981;358252868;1555356727;89;1;0.875265807;0.533333333;-1.821941003;n;n;;3
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3055;146629984;IR_2019-06-20_0583-0001-5000_out.csv 32;1018333333;-532315997;-47282898;1472248542;105;2;0.867203469;0.633333333;1.041813417;n;n;;3
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3074;1553020187;IR_2019-06-20_0583-0001-5000_out.csv 32;1024666667;334887472;281529505;1547684391;124;3;0.080588444;1.3;-0.000259318;n;n;;3
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3113;1561079032;IR_2019-06-20_0583-0001-5000_out.csv 32;1037666667;415475916;336803664;1553211806;163;1;0.980386706;0.433333333;-2.305185895;n;n;;4
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3126;1463040361;IR_2019-06-20_0583-0001-5000_out.csv 32;1042;-56491079;-527231153;1466808325;176;2;0.762619471;0.4;2.055928309;n;n;;4
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3138;1539302308;IR_2019-06-20_0583-0001-5000_out.csv 32;1046;197708681;191650225;1538696462;188;3;0.137178791;0.8;0.042657612;n;n;;4
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3162;1553020187;IR_2019-06-20_0583-0001-5000_out.csv 32;1054;334887472;303377329;1549869173;212;1;1.218271286;0.333333333;-3.729953333;n;n;;5
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3172;1431193059;IR_2019-06-20_0583-0001-5000_out.csv 32;1057333333;-883383814;-760597352;1443471705;222;2;0.976038898;0.3;3.472626418;n;n;;5
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3181;1528796948;IR_2019-06-20_0583-0001-5000_out.csv 32;1060333333;92655084;59505047;1525481945;231;3;0.145423672;1.433333333;0.144973293;n;n;;5
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3224;1543339316;IR_2019-06-20_0583-0001-5000_out.csv 32;1074666667;238078756;181734466;1537704887;274;1;0.949824916;0.333333333;-2.782189484;bc;n;;6
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3234;1448356824;IR_2019-06-20_0583-0001-5000_out.csv 32;1078;-71174616;-617710696;145776037;284;2;0.949824916;0.266666667;4.153262741;bc;n;;6
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3242;1543339316;IR_2019-06-20_0583-0001-5000_out.csv 32;1080666667;238078756;186984573;1538229897;292;3;0.225713019;0.766666667;0.234773689;bc;n;;6
